ID,meta:prdoduct_link,Type,SKU,Product Name,Published,Is featured?,Visibility in catalog,Short description,Product Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Net Weight,Depth,Width,Heght,Allow customer reviews?,Purchase note,Sale price,Regular Price,Categories,Tags,Shipping class,Image URL,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,meta:model,meta:input_voltage,meta:output_voltage,meta:kw_rating,meta:rated_power_in_va,meta:input_connection_type,meta:output_connection_type,meta:number_of_rack_unit,meta:cable_length,meta:number_of_cables,meta:battery_type,meta:run_time,meta:efficiency,meta:battery_voltage,meta:battery_capacity,meta:extendable_run_time,meta:included_battery_modules,meta:battery_slots_empty,meta:typical_recharge_time,meta:rbc_quantity,meta:dc_overcurrent_protection,meta:battery_life,meta:replacement_battery,meta:battery_charge_power_watts,meta:color,meta:mounting_preference,meta:mounting_mode,meta:two_post_mountable,meta:usb_compatible,meta:maximum_input_current_per_phase,meta:maximum_short_circuit_withstand_Icw,meta:switching_current_capacity,meta:efficiency_at_full_load,meta:input_frequency,meta:harmonic_distortion,meta:maximum_configurable_power_in_va,meta:max_configurable_power_in_watts,meta:topology,meta:wave_type,meta:full_load_runtime,meta:half_load_runtime,meta:output_frequency_sync_to_mains,meta:acoustic_level,meta:online_thermal_dissipation,meta:emergency_power_off,meta:free_slots,meta:communication_port_support,meta:alarm,meta:surge_energy_rating,meta:filtering,meta:product_line,meta:shipping_weight,meta:shipping_height,meta:shipping_width,meta:shipping_length,meta:upc_code,meta:lead_time,meta:range_of_product,meta:range_compatibility,meta:product_or_component_type,meta:provided_equipment,meta:number_of_input_phases,meta:standards,meta:variant_option,meta:product_certifications,meta:relative_humidity,meta:storage_relative_humidity,meta:ambient_air_temperature_for_storage,meta:ambient_air_temperature_for_operation,meta:storage_altitude,meta:operating_altitude,meta:communication_network_type,meta:authentication,meta:communication_port_protocol,meta:unit_type_of_package_1,meta:carbon_footprint_kg_co2_eq_total_life_cycle,meta:environmental_disclosure,meta:packaging_made_with_recycled_cardboard,meta:packaging_without_single_use_plastic,meta:eu_rohs_directive,meta:removable_battery,meta:weee,meta:take-back,meta:document_name_1,meta:document_1,meta:document_name_2,meta:document_2,meta:document_name_3,meta:document_3,meta:document_name_4,meta:document_4,meta:document_name_5,meta:document_5,meta:document_name_6,meta:document_6,Worker
10,https://www.se.com/us/en/product/AP9544,Simple,AP9544,"Device monitoring and management, Network Management Cards, NMC3 for Easy UPS On-Line, secure remote UPS monitoring and management",1,0,visible,"The Network Management Card for Easy UPS On-Line (AP9544) enables secure remote monitoring and control of one Easy UPS Online through the easy-to-use web browser interface, via EcoStruxureâ„¢ IT Software or another SNMP-enabled system.
 A 12-month Secure NMC Subscription, that allows the customer to access future firmware updates, is included with the purchase of the card*. Upon expiration of the provided Secure NMC Subscription the purchase of a new Secure NMC Subscription is required to access future firmware updates.
 *The NMC Firmware must be V2.5 or later. Find the latest Firmware in the Software and Firmware section below.â€‹â€‹â€‹â€‹â€‹â€‹â€‹","The Network Management Card for Easy UPS On-Line (AP9544) enables secure remote monitoring and control of one Easy UPS Online through the easy-to-use web browser interface, via EcoStruxureâ„¢ IT Software or another SNMP-enabled system.
 A 12-month Secure NMC Subscription, that allows the customer to access future firmware updates, is included with the purchase of the card*. Upon expiration of the provided Secure NMC Subscription the purchase of a new Secure NMC Subscription is required to access future firmware updates.
 *The NMC Firmware must be V2.5 or later. Find the latest Firmware in the Software and Firmware section below.â€‹â€‹â€‹â€‹â€‹â€‹â€‹",,,taxable,,1,,0,0,0.11,3.15,2.05,1.73,1,,,309.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9544.jpg,,,,,,,,,0,,,,,,,,,1,,,,"Network Management Card for Easy UPS, 1-Phase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,10.653,1.81,6.5,9.06,7.31E+11,Usually in Stock,Network Management Cards,"Easy UPS On-Line
 Easy UPS 1 Ph On-Line",Device monitoring and management,"Micro-USB cable
 Installation manual",1,"CISPR 32
 VCCI class A
 ICES-003
 EN 55024
 EN 61000-4-2
 EN 61000-4-3
 EN 61000-4-4
 EN 61000-4-5
 EN 61000-4-6
 EN 61000-4-8
 EN 61000-6-2
 EN/IEC 62040-2",,"FCC Class A
 AS/NZS
 UK PSTI",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),23É113 ¡F (-5É45 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,10/100/1000BASE-T,Radius,"HTTP over secure sockets
 Layer (HTTPS)
 SSH
 FTP
 HTTP
 SNMP
 DHCP
 BOOTP (Bootstrap Protocol)
 TCP/IP",PCE,69,Product Environmental Profile,No,No,Compliant with Exemptions,,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,No,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9544?filename=Schneider+Electric_Network-Management-Cards_AP9544.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-91545C-EN.pdf&p_Doc_Ref=SPD_CCON-NMC3UG_EN,Brochure,https://download.schneider-electric.com/files?p_enDocType=Brochure&p_File_Name=NMC3+for+Easy+UPS+Online+AP9544+-+Brochure.pdf&p_Doc_Ref=NMC_for_EasyUPS_Brochure_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
11,https://www.se.com/us/en/product/AP9547,Simple,AP9547,"Device monitoring and management, Network Management Cards, NMC3 for Easy UPS 3S, 3M, 3L, Galaxy 3L & Galaxy PW, remote UPS monitoring and management",1,0,visible,"The Network Management Card for Easy UPS 3 Series (AP9547) enables secure remote monitoring and control of one Easy UPS 3S, Easy UPS 3M or Easy UPS 3L through the easy-to-use web browser interface, via EcoStruxureâ„¢ IT Software or another SNMP-enabled system. A 12-month Secure NMC Subscription, that allows the customer to access future firmware updates, is included with the purchase of the card. Upon expiration of the provided Secure NMC Subscription the purchase of a new Secure NMC Subscription is required to access future firmware updates..","The Network Management Card for Easy UPS 3 Series (AP9547) enables secure remote monitoring and control of one Easy UPS 3S, Easy UPS 3M or Easy UPS 3L through the easy-to-use web browser interface, via EcoStruxureâ„¢ IT Software or another SNMP-enabled system. A 12-month Secure NMC Subscription, that allows the customer to access future firmware updates, is included with the purchase of the card. Upon expiration of the provided Secure NMC Subscription the purchase of a new Secure NMC Subscription is required to access future firmware updates..",,,taxable,,1,,0,0,0.11,3.15,2.05,1.73,1,,,359.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9547.jpg,,,,,,,,,0,,,,,,,,,1,,,,"Network Management Card for Easy UPS, 3-Phase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,11.711,1.97,6.5,9.45,7.31E+11,Usually in Stock,Network Management Cards,"Easy UPS 3S
 Easy UPS 3M
 Easy UPS 3L
 Galaxy PW 2nd generation",Device monitoring and management,"Micro-USB cable
 Installation manual",3,"CISPR 32
 VCCI class A
 ICES-003
 EN 55024
 EN 61000-4-2
 EN 61000-4-3
 EN 61000-4-4
 EN 61000-4-5
 EN 61000-4-6
 EN 61000-4-8
 EN 61000-6-2
 EN/IEC 62040-2",,"FCC Class A
 AS/NZS",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),5É149 ¡F (-15É65 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,10/100/1000BASE-T,Radius,"HTTP over secure sockets
 Layer (HTTPS)
 SSH
 FTP
 HTTP
 SNMP
 DHCP
 BOOTP (Bootstrap Protocol)
 TCP/IP",PCE,69,Product Environmental Profile,No,No,,,,No,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9547?filename=Schneider+Electric_Network-Management-Cards_AP9547.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-91545C-EN.pdf&p_Doc_Ref=SPD_CCON-NMC3UG_EN,Brochure,https://download.schneider-electric.com/files?p_enDocType=Brochure&p_File_Name=NMC3+for+Easy+UPS+3+Series+AP9547+-+Brochure.pdf&p_Doc_Ref=NMC_for_EasyUPS3PH_Brochure_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
12,https://www.se.com/us/en/product/AP9600,Simple,AP9600,SMARTSLOT EXPANSION CHASSIS,1,0,visible,UPS management accessory that provides additional SmartSlot interface to your APC SmartSlot UPS.,UPS management accessory that provides additional SmartSlot interface to your APC SmartSlot UPS.,,,taxable,,1,,0,0,2.006,5.24,5,2.52,1,,,,Racks and Accessories,,,"https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9600-A.jpg, https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9600-B.jpg",,,,,,,,,0,,,,,,,,,1,,,,SMARTSLOT EXPANSION CHASSIS,,,,,,,,,1,,,,,,,,,,,,,,,Beige,No preference,Not rack-mountable,,,,,,,,,,,,,,,,,,,,,,,,SPARES ACCESS,,,,,7.31E+11,Usually in Stock,,,,,,"EN 55022 Class B
 FCC Part 15 class B",,"C-tick
 CE
 DOC/Industry Cananda
 VCCI",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),32É104 ¡F (0É40 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,,,,PCE,,Product Environmental Profile,,,,,,,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9600?filename=Schneider+Electric_Management-Options-and-Cables_AP9600.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=ASTE-6Z3S87_R0_EN.pdf&p_Doc_Ref=SPD_ASTE-6Z3S87_EN,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=ASTE-6Z3S87_R0_EN_SRC.pdf&p_Doc_Ref=SPD_ASTE-6Z3S87_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512009_V2.pdf&p_Doc_Ref=ENVPEP1512009_EN,,,,,Imran
13,https://www.se.com/us/en/product/AP9613,Simple,AP9613,"Dry contact, Management Options, Dry Contact I/O Card, monitor external UPS environmental sensors, output relays, and input contacts",1,0,visible,UPS management SmartSlot Card with Dry Contact (relay) support to monitor external triggers and initiate actions on external devices.,UPS management SmartSlot Card with Dry Contact (relay) support to monitor external triggers and initiate actions on external devices.,,,taxable,,1,,0,0,0.46,4.49,4.76,1.5,1,,,309.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9613.jpg,,,,,,,,,0,,,,,,,,,1,,,,Dry Contact I/O SmartSlot Card,,,,,,,0U,,,,,,,,,,,,,,,,,Black,No preference,Not rack-mountable,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,0.9,2.01,9.25,6.26,7.31E+11,Usually in Stock,,,Dry contact,"User Manual
 USB cable",,,,,0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),32É104 ¡F (0É40 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,,,,PCE,,Product Environmental Profile,No,No,,,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9613?filename=Schneider+Electric_Management-Options-and-Cables_AP9613.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-0125F-EN.pdf&p_Doc_Ref=SPD_PMAR-8XZJ9Y_EN,Brochure,https://download.schneider-electric.com/files?p_enDocType=Catalog&p_File_Name=1311CT1401.pdf&p_Doc_Ref=1311CT1401,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
14,https://www.se.com/us/en/product/AP9620,Simple,AP9620,"Protocol translation to UPS-Link, Management Options, Legacy Communications SmartSlot Card, UPS support for UPSLink protocol serial communications",1,0,visible,"UPS management SmartSlot Card which supports the UPSLink protocol for SMT, SMX and SURTD Smart-UPS.","UPS management SmartSlot Card which supports the UPSLink protocol for SMT, SMX and SURTD Smart-UPS.",,,taxable,,1,,0,0,0.18,4.49,4.76,1.5,1,,,79.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9620.jpg,,,,,,,,,0,,,,,,,,,1,,,,Legacy Communications SmartSlot Card,,,,,,,,,,,,,,,,,,,,,,,,Black,No preference,Not rack-mountable,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,0.747,2.01,9.25,6.26,7.31E+11,Usually in Stock,,,Communication card,"RS-232 configuration cable
 User Manual",,,,UK PSTI,0É95 %,0É95 %,23É113 ¡F (-5É45 ¡C),32É113 ¡F (0É45 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,,,,PCE,110,Product Environmental Profile,No,No,Compliant,,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9620?filename=Schneider+Electric_Management-Options-and-Cables_AP9620.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=LFLG-A4YG52_R1_EN.pdf&p_Doc_Ref=SPD_LFLG-A4YG52_EN,Instruction Sheet,https://download.schneider-electric.com/files?p_enDocType=Instruction+sheet&p_File_Name=PMAR-844LSJ_R2_EN.pdf&p_Doc_Ref=SPD_PMAR-844LSJ_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
15,https://www.se.com/us/en/product/AP9624,Simple,AP9624,"Interface ports, Management Options, UPS Interface Expander 2, additional UPS interface ports with serial shutdown support",1,0,visible,UPS Management SmartSlot offer with serial shutdown support of up to two additional devices such as Servers and Network Storage Devices.,UPS Management SmartSlot offer with serial shutdown support of up to two additional devices such as Servers and Network Storage Devices.,,,taxable,,1,,0,0,0.9,4.49,0.541,2.01,1,,,359.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9624.jpg,,,,,,,,,0,,,,,,,,,1,,,,UPS Interface Expander 2,,,,,,,,,,,,,,,,,,,,,,,,,No preference,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,0.9,2.01,6.5,9.25,7.31E+11,Usually in Stock,,,Expansion unit,"RS-232 configuration cable
 User Manual
 Warranty card",,"EN 55022 Class A
 EN 55024
 FCC Part 15 class A
 IEC 62040-2
 EN 61000-6-1
 EN 61000-6-2
 EN 55011
 EN 55022",,"C-tick
 CE
 Industry Canada
 VCCI",0É95 %,0É95 %,5É113 ¡F (-15É45 ¡C),32É104 ¡F (0É40 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),"0...10000 ft
 0...50000 ft",,,,PCE,3,Product Environmental Profile,No,No,Compliant with Exemptions,,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9624?filename=Schneider+Electric_Management-Options-and-Cables_AP9624.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=PMAR-9EYLYS_R1_EN.pdf&p_Doc_Ref=SPD_PMAR-9EYLYS_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512009_V2.pdf&p_Doc_Ref=ENVPEP1512009_EN,,,,,,,Imran
16,https://www.se.com/us/en/product/AP9640,Simple,AP9640,"Device monitoring and management, Network Management Cards, NMC3, secure remote UPS monitoring and management",1,0,visible,Network Management Card enables remote management of the UPS Reliable network-based shutdown of multiple servers Real-time event notification maximizes uptime and improves efficiency Browser accessible from anywhere on a secure network,,,,taxable,,1,,0,0,0.18,4.49,1.5,4.76,1,,,419,Racks and Accessories,,,"https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9640-A.jpg, https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9640-B.jpg",,,,,,,,,0,,,,,,,,,1,,,,UPS Network Management Card 3,,,,,,,,,,,,,,,,,,,,,,,,,No preference,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,0.75,2.01,6.26,9.25,7.31E+11,Usually in Stock,Network Management Cards,"Galaxy VM
 Galaxy VX
 Symmetra PX
 Easy UPS 3M Advanced
 Easy UPS 3-Phase Modular
 Galaxy PX
 Smart-UPS
 Smart-UPS Ultra
 Smart-UPS Online
 Smart-UPS Modular Ultra
 Smart-UPS Battery Systems
 Back-UPS SX3
 Refurbished Smart-UPS",Device monitoring and management,"Micro-USB cable
 Installation manual","1
 3","EN 55024
 BS EN 55024
 EN 61000-4-2
 BS EN 61000-4-2
 EN 61000-4-3
 BS EN 61000-4-3
 EN 61000-4-4
 BS EN 61000-4-4
 EN 61000-4-5
 BS EN 61000-4-5
 EN 61000-4-6
 BS EN 61000-4-6
 EN 61000-4-8
 BS EN 61000-4-8
 EN 61000-4-11
 BS EN 61000-4-11
 EN 55035
 BS EN 55035
 EN 62040-2
 BS EN 62040-2
 EN 61326-2
 BS EN 61326-2
 ICES-003 class A
 VCCI class A
 EN 61000-6-3
 BS EN 61000-6-3
 EN 55032:class A
 BS EN 55032:class A",,"FCC Class A
 AS/NZS
 AS/NZS 3548 (C-Tick) Class A
 FCC part 15 class A
 GOST
 UK PSTI",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),23É113 ¡F (-5É45 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,10/100/1000BASE-T,"Radius
 Lightweight Directory Access Protocol (LDAP)","HTTP over secure sockets
 Layer (HTTPS)
 SSH
 FTP
 HTTP
 SNMP
 DHCP
 BOOTP (Bootstrap Protocol)
 TCP/IP",PCE,110,Product Environmental Profile,No,No,Compliant,Yes,,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9640?filename=Schneider+Electric_Network-Management-Cards_AP9640.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-91148M-EN.pdf&p_Doc_Ref=SPD_CCON-AYCEFJ_EN,Catalog,https://download.schneider-electric.com/files?p_enDocType=Catalog&p_File_Name=NMC3+UPS+Transition+Rollout+July+2021.pdf&p_Doc_Ref=UPS_NMC_Transition_Rollout_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
17,https://www.se.com/us/en/product/AP9641,Simple,AP9641,"Device monitoring and management, Network Management Cards, NMC3 with Environmental Monitoring, secure remote UPS monitoring and management",1,0,visible,Network Management Card enables remote control and environmental management of the UPS Reliable network-based shutdown of multiple servers Real-time event notification maximizes uptime and improves efficiency Browser accessible from anywhere on a secure network,,,,taxable,,1,,0,0,0.2,4.49,1.5,4.76,1,,,659,Racks and Accessories,,,"https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9641-A.jpg, https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9641-B.png",,,,,,,,,0,,,,,,,,,1,,,,UPS Network Management Card 3 with Environmental Monitoring,,,,,,,,,,,,,,,,,,,,,,,,,No preference,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,14.286,2.05,6.46,9.45,7.31E+11,Usually in Stock,Network Management Cards,"Galaxy VM
 Galaxy VX
 Symmetra PX
 Easy UPS 3M Advanced
 Easy UPS 3-Phase Modular
 Galaxy PX
 Smart-UPS
 Smart-UPS Ultra
 Smart-UPS Online
 Smart-UPS Modular Ultra
 Smart-UPS Battery Systems
 Back-UPS SX3
 Refurbished Smart-UPS",Device monitoring and management,"Temperature Sensor
 Micro-USB cable
 Installation manual","1
 3","EN 55024
 BS EN 55024
 EN 61000-4-2
 BS EN 61000-4-2
 EN 61000-4-3
 BS EN 61000-4-3
 EN 61000-4-4
 BS EN 61000-4-4
 EN 61000-4-5
 BS EN 61000-4-5
 EN 61000-4-6
 BS EN 61000-4-6
 EN 61000-4-8
 BS EN 61000-4-8
 EN 61000-4-11
 BS EN 61000-4-11
 EN 55035
 BS EN 55035
 EN 62040-2
 BS EN 62040-2
 EN 61326-2
 BS EN 61326-2
 ICES-003 class A
 VCCI class A
 EN 61000-6-3
 BS EN 61000-6-3
 EN 55032:class A
 BS EN 55032:class A",Environmental monitoring,"FCC Class A
 AS/NZS
 AS/NZS 3548 (C-Tick) Class A
 FCC part 15 class A
 GOST
 UK PSTI",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),23É113 ¡F (-5É45 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,10/100/1000BASE-T,"Radius
 Lightweight Directory Access Protocol (LDAP)","HTTP over secure sockets
 Layer (HTTPS)
 SSH
 FTP
 HTTP
 SNMP
 DHCP
 BOOTP (Bootstrap Protocol)
 TCP/IP",PCE,123,Product Environmental Profile,No,No,,Yes,,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9641?filename=Schneider+Electric_Network-Management-Cards_AP9641.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-91148M-EN.pdf&p_Doc_Ref=SPD_CCON-AYCEFJ_EN,Catalog,https://download.schneider-electric.com/files?p_enDocType=Catalog&p_File_Name=NMC3+UPS+Transition+Rollout+July+2021.pdf&p_Doc_Ref=UPS_NMC_Transition_Rollout_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
18,https://www.se.com/us/en/product/AP9643,Simple,AP9643,"Device monitoring and management, Network Management Cards, NMC3 with Environmental Monitoring and Modbus, secure remote UPS monitoring and management",1,0,visible,"Network Management Card enables remote control and environmental management of the UPS
 
 Reliable network-based shutdown of multiple servers
 
 Real-time event notification maximizes uptime and improves efficiency
 
 Browser accessible from anywhere on a secure network",,,,taxable,,1,,0,0,0.31,4.25,1.5,4.76,1,,,829,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9643.jpg,,,,,,,,,0,,,,,,,,,1,,,,UPS Network Management Card 3 with Environmental Monitoring and Modbus,,,,,,,,,,,,,,,,,,,,,,,,,No preference,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,2.006,2.01,6.26,9.25,7.31E+11,Usually in Stock,Network Management Cards,"Galaxy VM
 Galaxy VX
 Symmetra PX
 Smart-UPS
 Smart-UPS Ultra
 Smart-UPS On-Line
 Smart-UPS Modular Ultra
 Smart-UPS Battery Systems
 Back-UPS SX3
 Refurbished Smart-UPS",Device monitoring and management,"Temperature Sensor
 Micro-USB cable
 Installation manual","1
 3","EN 61000-4-2
 BS EN 61000-4-2
 EN 61000-4-3
 BS EN 61000-4-3
 EN 61000-4-4
 BS EN 61000-4-4
 EN 61000-4-5
 BS EN 61000-4-5
 EN 61000-4-6
 BS EN 61000-4-6
 EN 61000-4-8
 BS EN 61000-4-8
 EN 61000-4-11
 BS EN 61000-4-11
 BS EN 55024
 EN 55035
 BS EN 55035
 EN 62040-2
 BS EN 62040-2
 EN 55011:A1
 EN 55024:A1
 EN 55032:class A
 VCCI class A
 ICES-003:issue 6
 BS EN 55032:class A
 BS EN 55011:A1",Environmental monitoring with Modbus,"FCC Class A
 AS/NZS",0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),23É113 ¡F (-5É45 ¡C),0É50000 ft (0.0000000000É15240.0000000000 m),0...10000 ft,10/100/1000BASE-T,"Radius
 Lightweight Directory Access Protocol (LDAP)","HTTP over secure sockets
 Layer (HTTPS)
 SSH
 FTP
 HTTP
 SNMP
 DHCP
 BOOTP (Bootstrap Protocol)
 TCP/IP",PCE,195,Product Environmental Profile,No,No,Compliant,Yes,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,No,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9643?filename=Schneider+Electric_Network-Management-Cards_AP9643.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=990-91148M-EN.pdf&p_Doc_Ref=SPD_CCON-AYCEFJ_EN,Brochure,https://download.schneider-electric.com/files?p_enDocType=Brochure&p_File_Name=NMC+3+Brochure.pdf&p_Doc_Ref=ECOIT_IT_NMC3_LIC_BR_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
19,https://www.se.com/us/en/product/AP9810,Simple,AP9810,"Dry contact, Management Options, Dry Contact I/O Accessory, additional dry contact input and relay outputs",1,0,visible,"UPS management accessory that provides two dry contact input and one relay output interface to APC UPS management offers with UIO ports such as the UPS Network Management Card (AP9641, AP9643) or Dry Contact I/O SmartSlot Card (AP9613).","UPS management accessory that provides two dry contact input and one relay output interface to APC UPS management offers with UIO ports such as the UPS Network Management Card (AP9641, AP9643) or Dry Contact I/O SmartSlot Card (AP9613).",,,taxable,,1,,0,0,0.31,1.76,1.3,10,1,,,159.99,Racks and Accessories,,,https://thepropagandastudio.com/clients/questyme/wp-content/uploads/2025/02/AP9810.jpg,,,,,,,,,0,,,,,,,,,1,,,,APC Dry Contact I/O Accessory,24 V,12 V 25 mA DC,,,,,,,,,,,,,,,,,,,,,,,No preference,,,,,,,,,,,,,,,,,,,,,,,,,NMC EMBEDDED SW,4.938,1.3,10,5,7.31E+11,Usually in Stock,,,,"Cat 5 ethernet cable
 User Manual",,"EN 61000-4-2
 EN 61000-4-3
 EN 61000-4-4
 EN 61000-4-6",,,0É95 %,0É95 %,5É149 ¡F (-15É65 ¡C),32É104 ¡F (0É40 ¡C),0É15000 ft (0.0000000000É4572.0000000000 m),"0...10000 ft
 0...50000 ft",,,,PCE,68,Product Environmental Profile,No,No,Compliant,,The product must be disposed on European Union markets following specific waste collection and never end up in rubbish bins.,Yes,Product Datasheet,https://www.se.com/us/en/product/download-pdf/AP9810?filename=Schneider+Electric_Network-Management-Cards_AP9810.pdf,User guide,https://download.schneider-electric.com/files?p_enDocType=User+guide&p_File_Name=JSAI-7PRKBU_R0_EN.pdf&p_Doc_Ref=SPD_JSAI-7PRKBU_EN,Brochure,https://download.schneider-electric.com/files?p_enDocType=Brochure&p_File_Name=smart-ups+industrial+vertical+guide.pdf&p_Doc_Ref=Smart_UPS_Indust_Brochure_3_EN,Environmental Disclosure,https://download.schneider-electric.com/files?p_enDocType=Environmental+Disclosure&p_File_Name=ENVPEP1512011_V1.pdf&p_Doc_Ref=ENVPEP1512011_EN,,,,,Imran
